"","respondent_id","enrollment","employment","employment_type","weekly_work_hrs","ethnicity","gender","total_income","academic_level","college/school","mode_transport","transport_reliability","living_alone","dependents","household_head","residence","permanent_address","spent_night_elsewhere","know_homelessness_studt","federal_aid","FI_q26","FI_q27","FI_q28","FI_q30","FI_q31","expenditures_changed","income_changed","fed_aid_changed","debt_changed"
"9730",87987977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9731",87987978,"Full Time","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9732",87987980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9733",87987983,"Full Time","No",NA,NA,"Hispanic","Female","20,000-29,999","Senior","Education","Car (someone drives) & Carpool","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Sometimes true","Sometimes true","Yes","Yes","Yes","About the same","Decreased","About the same","About the same"
"9734",87987986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9735",87987988,"Full Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Male","20,000-29,999","Masters","Science","Bike, Trolley, or Walk","Fairly reliable","No","No","Yes","Off-Campus not with family","Yes",NA,"No","Other","Never true","Never true","No","No","No","About the same","About the same","About the same","About the same"
"9736",87987989,"Full Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Female","10,000-19,999","Doctoral/Professional","Pharmacy","Car (alone)","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Never true","Sometimes true","Yes","Yes","Yes","About the same","Decreased","Decreased","Increased"
"9737",87987993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9738",87987994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9739",87987996,"Full Time","Part Time","Off-Campus","19 hours or less","Hispanic","Female","70,000-99,999","Junior","Science","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"Yes","Loans","Often true","Sometimes true","Yes","Yes","No","Decreased","Decreased","Increased","About the same"
"9740",87987998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9741",87988003,"Full Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Female","40,000-49,999","Junior","Liberal Arts","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Never true","Never true","No","Yes","No","About the same","About the same","About the same","About the same"
"9742",87988006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9743",87988019,"Part Time","Full Time","Off-Campus","More than 19 hours","Hispanic","Male","20,000-29,999","Freshman","Engineering","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Other","Never true","Never true","No","No","No","About the same","Decreased","Decreased","Increased"
"9744",87988021,"Full Time","Part Time","On-Campus","19 hours or less","Hispanic","Female","< 10,000","Senior","Science","Not applicable","Fairly reliable","No","No","No","On-Campus","Yes",NA,"No","Multiple Aids","Sometimes true","Sometimes true","Yes","No","Yes","Increased","Decreased","About the same","Increased"
"9745",87988022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9746",87988023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9747",87988024,"Full Time","No",NA,NA,"Asian","Male","10,000-19,999","Freshman","More than one","Car (alone)","Very reliable","No","Yes","Yes","Off-Campus with family","Yes",NA,"No","Other","Never true","Never true","No","No","No","Decreased","Decreased","About the same","About the same"
"9748",87988027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9749",87988072,"Full Time","No",NA,NA,"Hispanic","Female","10,000-19,999","Freshman","Science","Other","Somewhat reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Sometimes true","Never true","No","Yes","No","Increased","About the same","About the same","About the same"
"9750",87988075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9751",87988076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9752",87988078,"Full Time","No",NA,NA,"Hispanic","Male","10,000-19,999","Freshman","Nursing","Car (someone drives) & Carpool","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Never true","Often true","No","No","No","About the same","About the same","About the same","Decreased"
"9753",87988079,"Part Time","No",NA,NA,"Hispanic","Female","40,000-49,999","Masters","Liberal Arts","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"Yes","Other","Never true","Never true","No","No","No","Decreased","About the same","About the same","Decreased"
"9754",87988080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9755",87988084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9756",87988095,"Full Time","No",NA,NA,"Hispanic","Female","20,000-29,999","Junior","Liberal Arts","Car (alone)","Fairly reliable","No","Yes","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Sometimes true","Sometimes true","Yes","Yes","Yes","Increased","Decreased","About the same","Increased"
"9757",87988096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9758",87988101,"Full Time","Part Time","Off-Campus","19 hours or less","Hispanic","Female","20,000-29,999","Sophomore","Education","Bus/Public transport","Somewhat reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Sometimes true","Often true","Yes","No","No","About the same","Decreased","About the same","Increased"
"9759",87988103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9760",87988113,"Full Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Female","20,000-29,999","Senior","Business","Car (someone drives) & Carpool","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Sometimes true","Sometimes true","No","No","No","Increased","Decreased","About the same","About the same"
"9761",87988114,"Full Time","No",NA,NA,"Hispanic","Male","30,000-39,000","Senior","Business","Car (alone)","Fairly reliable","No","No","Yes","Off-Campus with family","No","Sometimes","No","Loans","Sometimes true","Sometimes true","No","No","No","About the same","Decreased","Decreased","About the same"
"9762",87988116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9763",87988117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9764",87988118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9765",87988129,"Part Time","Part Time","Off-Campus","19 hours or less",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9766",87988130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9767",87988131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9768",87988132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9769",87988135,"Full Time","Part Time","On-Campus","19 hours or less","Hispanic","Male","10,000-19,999","Doctoral/Professional","Science","Bike, Trolley, or Walk","Very reliable","Yes",NA,"Yes","Off-Campus not with family","Yes",NA,"Yes","Other","Never true","Sometimes true","No","No","No","Increased","About the same","About the same","Increased"
"9770",87988136,"Full Time","No",NA,NA,"Hispanic","Male","30,000-39,000","Senior","Liberal Arts","Car (alone)","Very reliable","No","Yes","No","Off-Campus with family","Yes",NA,"Yes","Multiple Aids","Never true","Never true","Yes","Yes","No","Decreased","Decreased","Increased","Increased"
"9771",87988138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9772",87988139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9773",87988140,"Full Time","Part Time","Off-Campus","19 hours or less","Black/African American","Male","10,000-19,999","Junior","Health Sciences","Car (alone)","Fairly reliable","Yes",NA,"Yes","Off-Campus not with family","Yes",NA,"No","Loans","Sometimes true","Often true","No","Yes","Yes","About the same","Decreased","Increased","Increased"
"9774",87988142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9775",87988145,"Full Time","No",NA,NA,"Hispanic","Female","< 10,000","Sophomore","Engineering","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Never true","Never true","No","No","No","Decreased","About the same","Decreased","Increased"
"9776",87988146,"Full Time","No",NA,NA,"Hispanic","Male","70,000-99,999","Senior","Business","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Other","Never true","Never true","No","No","No","Decreased","Decreased","About the same","Increased"
"9777",87988148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9778",87988149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9779",87988152,"Full Time","No",NA,NA,"Hispanic","Female","50,000-69,999","Senior","Science","Car (alone)","Somewhat reliable","No","No","No","Off-Campus with family","Yes",NA,"Yes","Multiple Aids","Sometimes true","Sometimes true","No","No","No","Increased","Decreased","Decreased","About the same"
"9780",87988157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9781",87988158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9782",87988179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9783",87988182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9784",87988186,"Part Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Female","10,000-19,999","Junior","Health Sciences","Car (alone)","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Other","Sometimes true","Sometimes true","Yes","Yes","Yes","Decreased","Decreased","About the same","About the same"
"9785",87988189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9786",87988198,"Full Time","No",NA,NA,"Hispanic","Male","40,000-49,999","Masters","Engineering","Bus/Public transport","Somewhat reliable","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9787",87988199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9788",87988203,"Full Time","Full Time","Off-Campus","More than 19 hours","Hispanic","Female","50,000-69,999","Junior","Health Sciences","Car (alone)","Very reliable","No","Yes","Yes","Off-Campus with family","Yes",NA,"No","Grants","Sometimes true","Sometimes true","Yes","Yes","Yes","Increased","About the same","About the same","Increased"
"9789",87988204,"Full Time","Part Time","On-Campus","19 hours or less","Hispanic","Female","20,000-29,999","Senior","Science","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Never true","Never true","No","No","No","Increased","Decreased","Increased","Increased"
"9790",87988205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9791",87988206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9792",87988211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9793",87988212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9794",87988215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9795",87988221,"Full Time","No",NA,NA,"White/Caucasian","Female","< 10,000","Freshman","Nursing","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"Yes","Grants","Sometimes true","Often true","Yes","Yes","Yes","About the same","Decreased","About the same","About the same"
"9796",87988223,"Full Time","Part Time","Off-Campus","19 hours or less","Hispanic","Female","70,000-99,999","Sophomore","Health Sciences","Bus/Public transport","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"Yes","Grants","Never true","Sometimes true","No","No","No","About the same","About the same","Decreased","Increased"
"9797",87988227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9798",87988228,"Full Time","No",NA,NA,"Hispanic","Male","20,000-29,999","Senior","Business","Car (alone)","Very reliable","No","Yes","No","Off-Campus with family","No","Rarely","No","Loans","Never true","Never true","No","No","No","Decreased","Decreased","About the same","Increased"
"9799",87988231,"Full Time","Part Time","Off-Campus","19 hours or less","Hispanic","Female","30,000-39,000","Sophomore","Business","Car (alone)","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Sometimes true","Never true","Yes","Yes","No","Decreased","Decreased","About the same","About the same"
"9800",87988232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9801",87988233,"Full Time","No",NA,NA,"Hispanic","Female","30,000-39,000","Sophomore","Health Sciences","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Other","Never true","Never true","No","No","No","Increased","Increased","Increased","Increased"
"9802",87988235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9803",87988236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9804",87988240,"Full Time","No",NA,NA,"Hispanic","Female","20,000-29,999","Junior","Health Sciences","Car (alone)","Very reliable","No","Yes","No","Other","Yes",NA,"No","Grants","Never true","Never true","Yes","No","No","About the same","About the same","Decreased","Increased"
"9805",87988243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9806",87988254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9807",87988255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9808",87988268,"Part Time","No",NA,NA,"Hispanic","Female","< 10,000","Sophomore","Liberal Arts","Car (someone drives) & Carpool","Not reliable at all","No","No","No","Off-Campus with family","Yes",NA,"Yes","Other","Often true","Often true","Yes","Yes","Yes","About the same","Decreased","Decreased","Increased"
"9809",87988269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9810",87988275,"Full Time","No",NA,NA,"Hispanic","Female","50,000-69,999","Junior","Business","Car (alone)","Fairly reliable","No","Yes","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Never true","Never true","Yes","No","No","Decreased","Decreased","About the same","Increased"
"9811",87988276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9812",87988277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9813",87988278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9814",87988283,"Full Time","No",NA,NA,"Hispanic","Female","20,000-29,999","Freshman","Science","Not applicable","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9815",87988284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9816",87988285,"Full Time","No",NA,NA,"Other","Male",">=100,000","Junior","Engineering","Car (alone)","Very reliable","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9817",87988288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9818",87988291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9819",87988293,"Part Time","Full Time","Off-Campus","More than 19 hours","Hispanic","Female","50,000-69,999","Masters","Science","Car (alone)","Very reliable","No","Yes","Yes","Off-Campus not with family","Yes",NA,"No","Loans","Never true","Sometimes true","Yes","Yes","Yes","Increased","About the same","About the same","Increased"
"9820",87988294,"Full Time","Part Time","On-Campus","19 hours or less","Hispanic","Male","40,000-49,999","Senior","Liberal Arts","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Other","Sometimes true","Sometimes true","No","No","No","Increased","Decreased","About the same","About the same"
"9821",87988295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9822",87988296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9823",87988297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9824",87988300,"Full Time","No",NA,NA,"Hispanic","Male","50,000-69,999","Sophomore","Science","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Other","Never true","Never true","No","No","No","About the same","About the same","About the same","About the same"
"9825",87988301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9826",87988307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9827",87988311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9828",87988331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9829",87988332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9830",87988333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9831",87988334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9832",87988337,"Full Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Female","20,000-29,999","Sophomore","Engineering","Bus/Public transport","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Never true","Never true","No","No","No","Increased","Decreased","About the same","About the same"
"9833",87988339,"Full Time","Full Time","Off-Campus","More than 19 hours","Hispanic","Female","70,000-99,999","Masters","Education","Car (someone drives) & Carpool","Very reliable","No","Yes","Yes","Off-Campus with family","Yes",NA,"No","Loans","Never true","Never true","No","No","No","Increased","Decreased","About the same","Increased"
"9834",87988341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9835",87988343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9836",87988350,"Full Time","No",NA,NA,"Hispanic","Female","50,000-69,999","Senior","Nursing","Car (alone)","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"Yes","Multiple Aids","Never true","Sometimes true","Yes","No","No","About the same","About the same","About the same","About the same"
"9837",87988351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9838",87988358,"Part Time","No",NA,NA,"Hispanic","Male","30,000-39,000","Senior","Engineering","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Never true","Never true","No","No","No","Increased","Decreased","About the same","Increased"
"9839",87988359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9840",87988363,"Part Time","Part Time","Off-Campus","More than 19 hours",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9841",87988365,"Full Time","Part Time","Off-Campus","19 hours or less","Hispanic","Female","30,000-39,000","Junior","Business","Other","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Never true","Never true","No","No","No","Increased","Decreased","About the same","About the same"
"9842",87988366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9843",87988368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9844",87988383,"Full Time","Part Time","Off-Campus","More than 19 hours","Hispanic","Male","20,000-29,999","Sophomore","Nursing","Car (alone)","Very reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Grants","Never true","Never true","No","No","No","Decreased","Decreased","About the same","Increased"
"9845",87988386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9846",87988389,"Full Time","Full Time","Off-Campus","More than 19 hours","Hispanic","Male","< 10,000","Sophomore","Engineering","Car (alone)","Fairly reliable","Yes",NA,"Yes","Off-Campus with family","Yes",NA,"No","Grants","Sometimes true","Sometimes true","Yes","Yes","Yes","Increased","About the same","About the same","Increased"
"9847",87988390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9848",87988399,"Full Time","No",NA,NA,"Hispanic","Female","10,000-19,999","Senior","Nursing","Car (alone)","Fairly reliable","No","No","No","Off-Campus with family","Yes",NA,"No","Multiple Aids","Sometimes true","Sometimes true","No","No","No","Increased","Decreased","Decreased","Increased"
